run_id,scene_id,scene_family,condition,resolution,seed,target_id,object_id,candidate_occlusion_pixels,candidate_occlusion_ratio,truth_relation,predicted_relation,truth_interferes,predicted_interferes,correct
v1__scene_fc_clear_v05__L2__C1_NA__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C1,,28102,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C1_NA__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C1,,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C1_NA__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C1,,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C1_NA__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C1,,28103,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C1_NA__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C1,,28104,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C1_NA__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C1,,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C1_NA__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C1,,28104,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C1_NA__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C1,,28105,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C1_NA__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C1,,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C1_NA__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C1,,28105,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D4,28101,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D4,28101,62,42,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D4,28101,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D4,28102,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D4,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D4,28102,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D4,28103,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D4,28103,62,42,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D4,28103,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D4,28104,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D4,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D4,28104,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D4,28105,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D4,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D4,28105,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D8,28101,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D8,28101,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D8,28101,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D8,28102,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D8,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D8,28102,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D8,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D8,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D8,28103,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D8,28104,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D8,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D8,28104,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D8,28105,62,27,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D8,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D8,28105,62,82,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_fc_clear_v05__L2__C3_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D4,28101,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D4,28101,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D4,28101,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D4,28102,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D4,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D4,28102,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D4,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D4,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D4,28103,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D4,28104,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D4,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D4,28104,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D4,28105,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D4,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D4,28105,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D8,28101,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D8,28101,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D8,28101,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D8,28102,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D8,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D8,28102,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D8,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D8,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D8,28103,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D8,28104,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D8,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D8,28104,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D8,28105,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D8,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D8,28105,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D4,28101,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D4,28101,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D4,28101,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D4,28102,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D4,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D4,28102,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D4,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D4,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D4,28103,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D4,28104,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D4,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D4,28104,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D4,28105,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D4,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D4,28105,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D8,28101,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D8,28101,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D8,28101,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D8,28102,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D8,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D8,28102,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D8,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D8,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D8,28103,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D8,28104,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D8,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D8,28104,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D8,28105,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D8,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D8,28105,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D4,28101,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D4,28101,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D4,28101,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D4,28102,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D4,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D4,28102,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D4,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D4,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D4,28103,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D4,28104,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D4,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D4,28104,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D4,28105,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D4,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D4,28105,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D8,28101,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D8,28101,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D8,28101,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D8,28102,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D8,28102,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D8,28102,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D8,28103,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D8,28103,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D8,28103,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D8,28104,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D8,28104,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D8,28104,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D8,28105,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D8,28105,62,42,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D8,28105,62,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_fc_clear_v05__L2__C6_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C6,D4,28101,62,27,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
